numero;nom;plan_eau;municipalite;mrc;categorie;lat;lon;url_fiche
X0002130;nan;Trib.46D.32M.47S.-72D.26M.54S.;Saint-Narcisse;Des Chenaux;Faible contenance;46.548092;-72.45064;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002132;nan;Trib.46D.32M.39S.-72D.26M.53S.;Saint-Narcisse;Des Chenaux;Faible contenance;46.55087;-72.446196;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002133;nan;Trib.46D.32M.39S.-72D.26M.53S.;Saint-Narcisse;Des Chenaux;Faible contenance;46.551703;-72.445362;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002135;nan;F2192 / Fourche, Rivière à la;Saint-Narcisse;Des Chenaux;Faible contenance;46.57226;-72.557033;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002136;nan;Brûlée, Rivière;Saint-Maurice;Des Chenaux;Faible contenance;46.496704;-72.58259;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002137;nan;Brûlée, Rivière;Saint-Maurice;Des Chenaux;Faible contenance;46.500037;-72.583423;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002139;nan;Montreuil, Lac / Trib.46D.27M.14S.-72D.31M.23S.;Saint-Maurice;Des Chenaux;Faible contenance;46.492537;-72.590368;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002140;nan;Trib.46D.27M.16S.-72D.33M.42S.;Saint-Maurice;Des Chenaux;Faible contenance;46.494204;-72.591479;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002141;nan;F1999 / Lard, Rivière au;Saint-Maurice;Des Chenaux;Faible contenance;46.478092;-72.51981;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002142;nan;Thibeault, Lac / Prairies, Ruisseau des;Saint-Maurice;Des Chenaux;Petit barrage;46.494203;-72.463419;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002143;nan;F2193 / Lard, Rivière au;Saint-Maurice;Des Chenaux;Faible contenance;46.521148;-72.550922;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002144;nan;Désilets, Lac;Saint-Maurice;Des Chenaux;Faible contenance;46.523648;-72.541755;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002145;nan;Vaun, Ruisseau;Trois-Rivières;Ville de Trois-Rivières;Faible contenance;46.417208;-72.532944;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002146;nan;Barome, Ruisseau;Trois-Rivières;Ville de Trois-Rivières;Petit barrage;46.436611;-72.567528;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002147;nan;Trib.46D.23M.25S.-72D.37M.03S.;Trois-Rivières;Ville de Trois-Rivières;Faible contenance;46.405593;-72.612592;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002148;nan;Trib.46D.23M.43S.-72D.37M.20S.;Trois-Rivières;Ville de Trois-Rivières;Faible contenance;46.396981;-72.618981;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002149;nan;Trib.46D.23M.25S.-72D.37M.03S.;Trois-Rivières;Ville de Trois-Rivières;Faible contenance;46.404204;-72.611758;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002150;nan;Trib.46D.23M.25S.-72D.37M.03S.;Trois-Rivières;Ville de Trois-Rivières;Petit barrage;46.402259;-72.612869;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002152;nan;Millette, Rivière;Trois-Rivières;Ville de Trois-Rivières;Faible contenance;46.342072;-72.583947;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002153;nan;Forges, Lac des / Lavoir, Ruisseau du;Trois-Rivières;Ville de Trois-Rivières;Petit barrage;46.395315;-72.658982;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002154;nan;Gélinas-Rathier, Ruisseau;Trois-Rivières;Ville de Trois-Rivières;Faible contenance;46.409482;-72.68065;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002155;nan;Lavoir, Ruisseau du;Trois-Rivières;Ville de Trois-Rivières;Petit barrage;46.396148;-72.658705;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002156;nan;Lacerte, Cours d'eau;Trois-Rivières;Ville de Trois-Rivières;Petit barrage;46.317814;-72.563702;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002157;nan;F2332;Trois-Rivières;Ville de Trois-Rivières;Faible contenance;46.308648;-72.642594;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002158;nan;Sables, Rivière aux;Trois-Rivières;Ville de Trois-Rivières;Faible contenance;46.322537;-72.667317;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002159;nan;F1997 / Seigneurs, Ruisseau des;Trois-Rivières;Ville de Trois-Rivières;Faible contenance;46.288093;-72.689541;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002160;nan;F2248 / Glaises, Ruisseau aux;Trois-Rivières;Ville de Trois-Rivières;Faible contenance;46.303927;-72.749544;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002161;nan;Rivière aux Sables, Branche Nord de la;Trois-Rivières;Ville de Trois-Rivières;Faible contenance;46.326149;-72.672318;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002162;nan;Sables, Rivière aux;Trois-Rivières;Ville de Trois-Rivières;Faible contenance;46.323648;-72.666484;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002163;nan;Glaises, Ruisseau aux;Trois-Rivières;Ville de Trois-Rivières;Faible contenance;46.325316;-72.764266;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002164;nan;Beaudry, Lac / Saint-Charles, Ruisseau;Trois-Rivières;Ville de Trois-Rivières;Faible contenance;46.325315;-72.707042;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002165;nan;Julien, Lac / Nord, Bras du;Saint-Étienne-des-Grès;Maskinongé;Faible contenance;46.398927;-72.765376;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002166;nan;Sable Fin, Lac du / Nord, Bras du;Saint-Étienne-des-Grès;Maskinongé;Faible contenance;46.4075;-72.78;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002167;nan;Sable Fin, Lac du / Nord, Bras du;Saint-Étienne-des-Grès;Maskinongé;Faible contenance;46.406427;-72.781487;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002168;nan;CAPOTTE;Saint-Étienne-des-Grès;Maskinongé;Faible contenance;46.383371;-72.762598;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002171;nan;Corona, Lac / CAPOTTE;Saint-Étienne-des-Grès;Maskinongé;Petit barrage;46.376982;-72.765376;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002172;nan;Castors, Lac aux / Nord, Bras du;Saint-Étienne-des-Grès;Maskinongé;Faible contenance;46.380871;-72.772043;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002173;nan;Nord, Bras du;Saint-Étienne-des-Grès;Maskinongé;Faible contenance;46.407538;-72.77482;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002174;La Gabelle, Barrage de;Saint-Maurice, Rivière;Notre-Dame-du-Mont-Carmel;Des Chenaux;Forte contenance;46.450038;-72.738429;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002175;nan;Érables, Lac des / Trib.46D.24M.21S.-72D.48M.58S.;Saint-Étienne-des-Grès;Maskinongé;Faible contenance;46.405871;-72.811489;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002176;nan;Blais, Lac / Isabelle, Cours d'eau;Saint-Étienne-des-Grès;Maskinongé;Forte contenance;46.462816;-72.805654;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002178;nan;Moulin, Rivière du;Bécancour;Bécancour;Faible contenance;46.413091;-72.247579;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002179;nan;Trib.46D.23M.52S.-72D.10M.52S.;Bécancour;Bécancour;Faible contenance;46.386702;-72.181743;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002180;nan;Rose, Lac / Lac, Ruisseau du;Sainte-Marie-de-Blandford;Bécancour;Faible contenance;46.3514;-72.154939;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002182;nan;Soulard, Lac / Gentilly, Rivière;Lemieux;Bécancour;Forte contenance;46.30698;-72.052851;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002183;nan;Chêne, Petite rivière du;Fortierville;Bécancour;Faible contenance;46.470591;-72.070348;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002184;nan;Tousignant, Ruisseau;Deschaillons-sur-Saint-Laurent;Bécancour;Faible contenance;46.534202;-72.108961;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002185;nan;Nicolet, Lac / Aunière, Ruisseau de l';Saints-Martyrs-Canadiens;Arthabaska;Forte contenance;45.822253;-71.593118;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002186;nan;Nicolet, Rivière;Ham-Nord;Arthabaska;Faible contenance;45.875031;-71.68701;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002187;nan;Nicolet, Rivière;Notre-Dame-de-Ham;Arthabaska;Faible contenance;45.904476;-71.735345;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002189;nan;Truite, Ruisseau à;Saint-Rémi-de-Tingwick;Arthabaska;Faible contenance;45.839754;-71.834238;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002190;Goupil, Chaussée à;Blanche, Rivière;Chesterville;Arthabaska;Faible contenance;45.935865;-71.782847;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002191;nan;Gosselin, Rivière;Saint-Norbert-d'Arthabaska;Arthabaska;Faible contenance;46.0767;-71.859514;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002192;nan;Gosselin, Rivière;Saint-Norbert-d'Arthabaska;Arthabaska;Faible contenance;46.0717;-71.856181;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002193;nan;Lachance, Rivière;Saint-Norbert-d'Arthabaska;Arthabaska;Petit barrage;46.127256;-71.837846;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002194;nan;LAPIERRE (RÉSERVOIR) / Gosselin, Rivière;Saint-Norbert-d'Arthabaska;Arthabaska;Faible contenance;46.0767;-71.875348;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002195;nan;Cèdres, Lac des / Roux, Ruisseau;Saint-Christophe-d'Arthabaska;Arthabaska;Faible contenance;46.005588;-71.892572;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002196;nan;Nicolet, Rivière;Victoriaville;Arthabaska;Faible contenance;46.022533;-71.916739;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002197;nan;Trib.46D.01M.07S.-71D.53M.16S.;Saint-Christophe-d'Arthabaska;Arthabaska;Faible contenance;46.016422;-71.863126;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002198;nan;Trib.45d.00m.23s.-71d.54m.31s.;Saint-Christophe-d'Arthabaska;Arthabaska;Faible contenance;46.000866;-71.905906;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002199;nan;GEORGES L'HEUREUX (À) / Brooks, Rivière;Saint-Christophe-d'Arthabaska;Arthabaska;Faible contenance;46.021977;-71.825069;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002200;nan;Trib.45D.59M.34S.-71D.53M.03S.;Saint-Christophe-d'Arthabaska;Arthabaska;Faible contenance;46.001144;-71.873405;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002201;nan;Trib.45D.59M.34S.-71D.53M.03S.;Saint-Christophe-d'Arthabaska;Arthabaska;Petit barrage;46.000866;-71.874794;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002202;nan;Trib.45D.58M.35S.-71D.51M.39S.;Chesterville;Arthabaska;Petit barrage;45.975866;-71.869238;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002203;nan;Nicolet, Rivière;Victoriaville;Arthabaska;Faible contenance;46.054756;-71.967018;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002204;Zachée-Langlais, Barrage;Nicolet, Rivière;Victoriaville;Arthabaska;Faible contenance;46.050311;-71.961462;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002205;Jean-Trottier, Barrage;Gosselin, Rivière;Victoriaville;Arthabaska;Faible contenance;46.040311;-71.937017;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002206;Beaudet, Barrage;Beaudet, Réservoir / Bulstrode, Rivière;Victoriaville;Arthabaska;Forte contenance;46.070833;-71.976556;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002209;nan;Nicolet Sud-Ouest, Rivière;Kingsey Falls;Arthabaska;Faible contenance;45.856803;-72.077222;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002210;nan;Nicolet Sud-Ouest, Rivière;Kingsey Falls;Arthabaska;Faible contenance;45.857535;-72.076747;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002211;nan;Bulstrode, Rivière;Saint-Valère;Arthabaska;Faible contenance;46.073646;-72.053448;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002212;nan;Lacasse, Ruisseau;Saint-Louis-de-Blandford;Arthabaska;Faible contenance;46.243368;-71.996461;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002213;nan;Spooner Pond, Ruisseau;Saint-Félix-de-Kingsey;Drummond;Faible contenance;45.706423;-72.205643;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002215;nan;Trib.45D.45M.34S.-72D.13M.37S.;L'Avenir;Drummond;Faible contenance;45.758924;-72.22981;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002217;nan;Descôteaux, Ruisseau;Saint-Félix-de-Kingsey;Drummond;Faible contenance;45.810139;-72.224694;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002219;nan;Ulverton, Rivière;Ulverton;Le Val-Saint-François;Forte contenance;45.690868;-72.269812;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002220;nan;Lefebvre, Ruisseau;Lefebvre;Drummond;Petit barrage;45.681979;-72.406762;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002221;nan;Creux, Lac / Paul-Boisvert, Ruisseau;Drummondville;Drummond;Faible contenance;45.809202;-72.36537;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002222;nan;Gendron, Lac / Paul-Boisvert, Ruisseau;Drummondville;Drummond;Faible contenance;45.80698;-72.365925;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002223;nan;Croche, Lac / Paul-Boisvert, Ruisseau;Drummondville;Drummond;Faible contenance;45.809202;-72.365259;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002224;nan;Fourchu, Lac / Paul-Boisvert, Ruisseau;Drummondville;Drummond;Faible contenance;45.808924;-72.368703;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002225;nan;Fontaine, Cours d'eau;Saint-Lucien;Drummond;Faible contenance;45.821146;-72.255921;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002226;Drummondville, Barrage de;Saint-François, Rivière;Drummondville;Drummond;Forte contenance;45.8856;-72.4816;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002227;Chute-Hemmings, Barrage de la;Saint-François, Rivière;Drummondville;Drummond;Forte contenance;45.8629;-72.4501;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002228;Mégiscane, Déversoir auxilliaire;Poète, Lac du / Mégiscane, Rivière;La Tuque;La Tuque;Forte contenance (parent);48.420833;-75.508056;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002229;Chute-Hemmings, Remblai rive gauche;Saint-François, Rivière;Drummondville;Drummond;Forte contenance;45.859758;-72.453705;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002230;nan;Trib.45D.51M.28S.-72D.23M.15S.;Drummondville;Drummond;Faible contenance;45.857813;-72.385647;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002231;nan;Trib.45D.51M.28S.-72D.23M.15S.;Drummondville;Drummond;Faible contenance;45.857535;-72.387314;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002232;nan;Trib.45D.51M.35S.-72D.23M.34S.;Drummondville;Drummond;Forte contenance;45.861146;-72.388425;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002233;nan;Trib.45D.51M.35S.-72D.23M.34S.;Drummondville;Drummond;Faible contenance;45.862535;-72.383147;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002234;Sainte-Brigitte-des-Saults, Barrage de;Nicolet Sud-Ouest, Rivière;Sainte-Brigitte-des-Saults;Drummond;Forte contenance;46.03087;-72.479257;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002236;nan;Thomas-Touzin, Ruisseau;Saint-Eugène;Drummond;Faible contenance;45.830315;-72.745939;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002237;nan;Blanche, Rivière;Saint-Wenceslas;Nicolet-Yamaska;Faible contenance;46.156423;-72.301472;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002238;Pithiganitekw, Barrage;Nicolet, Rivière;Nicolet;Nicolet-Yamaska;Forte contenance;46.221425;-72.612594;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002239;nan;Nicolet Sud-Ouest, Rivière;La Visitation-de-Yamaska;Nicolet-Yamaska;Faible contenance;46.094203;-72.547315;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002240;nan;Maskinongé, Rivière;Maskinongé;Maskinongé;Faible contenance;46.229205;-73.017054;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002241;nan;Glaises, Ruisseau aux;Yamachiche;Maskinongé;Faible contenance;46.350038;-72.772322;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002242;nan;Barolet, Lac / HECTOR-PLANTE;Saint-Léon-le-Grand;Maskinongé;Faible contenance;46.358928;-73.010941;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002243;nan;HECTOR-PLANTE;Saint-Léon-le-Grand;Maskinongé;Faible contenance;46.359483;-73.012885;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002244;nan;Loup, Petite rivière du;Sainte-Ursule;Maskinongé;Faible contenance;46.281705;-73.02122;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002245;nan;Sainte-Louise, Cours d'eau;Sainte-Ursule;Maskinongé;Faible contenance;46.315317;-73.095945;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002246;nan;F2239 / Trib.46D.20M.26S.-73D.04M.20S.;Sainte-Ursule;Maskinongé;Faible contenance;46.353264;-73.094986;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002247;nan;Dubé, Lac / Trib.46D.20M.42S.-73D.07M.19S.;Sainte-Ursule;Maskinongé;Faible contenance;46.353056;-73.102272;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002248;nan;Rang Double, Ruisseau du;Sainte-Ursule;Maskinongé;Petit barrage;46.358373;-73.119279;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002249;nan;Scouts, Lac des / Rang Double, Ruisseau du;Sainte-Ursule;Maskinongé;Faible contenance;46.359853;-73.121119;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002250;nan;Soeurs, Lac des / Rang Double, Ruisseau du;Sainte-Ursule;Maskinongé;Faible contenance;46.36615;-73.129279;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002251;nan;Vincent, Lac / Rang Double, Ruisseau du;Sainte-Ursule;Maskinongé;Faible contenance;46.368095;-73.124001;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002252;Hurimica, Barrage;Rolland, Lac / Rang Double, Ruisseau du;Sainte-Ursule;Maskinongé;Faible contenance;46.371158;-73.12325;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002253;nan;Cachée, Rivière;Saint-Justin;Maskinongé;Faible contenance;46.238372;-73.139003;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002254;nan;Cachée, Rivière;Saint-Justin;Maskinongé;Petit barrage;46.267539;-73.15956;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002255;nan;Bellemare, Lac / Trib.46D.15M.16S.-73D.11M.41S.;Saint-Justin;Maskinongé;Faible contenance;46.272261;-73.19095;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002256;nan;Rang Double, Ruisseau du;Saint-Édouard-de-Maskinongé;Maskinongé;Faible contenance;46.331428;-73.135114;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002257;nan;Rang Double, Ruisseau du;Saint-Édouard-de-Maskinongé;Maskinongé;Faible contenance;46.332817;-73.134281;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002258;nan;Trib.46D.19M.11S.-73D.09M.19S.;Saint-Édouard-de-Maskinongé;Maskinongé;Petit barrage;46.33365;-73.152338;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002259;nan;Rang Double, Ruisseau du;Saint-Édouard-de-Maskinongé;Maskinongé;Forte contenance;46.33615;-73.134281;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002260;nan;Rang Double, Ruisseau du;Saint-Édouard-de-Maskinongé;Maskinongé;Faible contenance;46.3349;-73.135581;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002261;nan;Trib.46D.19M.11S.-73D.09M.19S.;Saint-Édouard-de-Maskinongé;Maskinongé;Faible contenance;46.34115;-73.151782;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002262;nan;Trib.46D.19M.18S.-73D.10M.05S.;Saint-Édouard-de-Maskinongé;Maskinongé;Faible contenance;46.335872;-73.168449;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002263;nan;Trib.46D.19M.18S.-73D.10M.05S.;Saint-Édouard-de-Maskinongé;Maskinongé;Faible contenance;46.347817;-73.171782;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002264;nan;Bergeron, Embranchement;Sainte-Angèle-de-Prémont;Maskinongé;Faible contenance;46.374762;-73.04622;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002265;nan;Rond, Lac / Trib.46D.21M.39S.-73D.03M.10S.;Sainte-Angèle-de-Prémont;Maskinongé;Faible contenance;46.365595;-73.058721;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002266;nan;Branchaud, Ruisseau;Sainte-Angèle-de-Prémont;Maskinongé;Faible contenance;46.367861;-73.078417;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002267;nan;Saint-Yves, Lac / Trib.46D.24M.18S.-73D.06M.02S.;Sainte-Angèle-de-Prémont;Maskinongé;Forte contenance;46.385595;-73.078721;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002268;nan;Branchaud, Ruisseau;Sainte-Angèle-de-Prémont;Maskinongé;Faible contenance;46.357539;-73.065665;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002269;nan;Trib.46D.20M.15S.-73D.03M.13S.;Sainte-Angèle-de-Prémont;Maskinongé;Faible contenance;46.351706;-73.07011;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002270;nan;Sapin Vert, Lac du / Trib.46D.24M.18S.-73D.06M.02S.;Sainte-Angèle-de-Prémont;Maskinongé;Forte contenance;46.398778;-73.096306;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0002271;nan;Driver, Lac / Branchaud, Ruisseau;Sainte-Angèle-de-Prémont;Maskinongé;Faible contenance;46.379206;-73.0965;https://www.cehq.gouv.qc.ca/barrages/default.asp
